,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
4/11/20,7189,969,288,92184.87303905282,5455.036584011227,2373.090376935927
4/12/20,7794,1080,331,91485.47293699681,5932.892195760512,2594.6348672426657
4/13/20,8914,1181,358,90729.20139345783,6448.005793755614,2835.7928127865357
4/14/20,9735,1359,393,89912.77263498516,7002.181410612061,3098.045954402765
4/15/20,10485,1432,405,89033.28438727173,7596.826220462977,3382.889392265264
4/16/20,11214,1768,448,88088.21787515425,8232.950538959098,3691.831585886627
4/17/20,11825,2041,486,87075.4378226131,8911.167823268755,4026.394354118129
4/18/20,12738,2463,521,85993.19245277236,9631.694672077894,4388.112875149731
4/19/20,14202,2854,559,84840.11348789986,10394.350825590052,4778.535686510073
4/20/20,14674,3273,592,83615.2161494071,11198.559165526382,5199.224685066483
4/21/20,15460,3975,645,82317.89915784937,12043.345715125637,5651.755127024969
4/22/20,16319,4370,681,80947.94473292558,12927.339639144167,6137.715627930223
4/23/20,17344,5012,721,79505.51859347841,13848.77324385594,6658.708162665616
4/24/20,18252,5498,780,77991.16995749425,14805.481977052512,7216.348065453208
4/25/20,19519,5939,825,76405.52519498492,15795.224941141532,7812.24986387354
4/26/20,20486,6523,881,74745.30723077637,16820.05848167565,8447.634287547966
4/27/20,21375,7137,939,73015.07354067381,17874.451083792097,9123.475375534084
4/28/20,22569,7747,1008,71222.31813457249,18950.093701557045,9840.588163870456
4/29/20,23546,8437,1079,69374.4701089616,20038.978928595243,10599.550962443149
4/30/20,24641,9068,1154,67478.89364692423,21133.40099809,11400.705354985756
5/1/20,26027,10007,1223,65542.8880181374,22225.955782783203,12244.156199079382
5/2/20,27557,10819,1323,63573.68757887206,23309.540794975288,13129.771626152642
5/3/20,29339,11775,1391,61578.461771993025,24377.35518652528,14057.18304148168
5/4/20,32024,12847,1566,59564.315126959074,25422.899748850767,15025.785124190146
5/5/20,33565,14142,1693,57538.287259822886,26439.976912927894,16034.73582724921
5/6/20,35871,15331,1785,55507.35287323105,27422.69074929138,17082.956377477552
5/7/20,37686,16776,1889,53478.42175642408,28365.44696803452,18169.131275541382
5/8/20,39823,17887,1985,51458.33878523641,29262.952918809162,19291.708295954406
5/9/20,41406,19301,2101,49453.88392209638,30110.217590825734,20448.898487077866
5/10/20,43980,20969,2212,47471.77221602624,30902.551612853236,21638.676171120504
5/11/20,45925,22549,2294,45518.65380264218,31635.56725321921,22858.778944138587
5/12/20,47457,24420,2415,43601.11390415428,32305.178419809803,24106.707676035898
5/13/20,49104,26400,2551,41725.67282936655,32907.6006600697,25379.726510563727
5/14/20,51379,27969,2649,39898.78597367692,33439.35116100217,26674.862865320894
5/15/20,52773,30258,2753,38126.84381907722,33897.248749169026,27988.90743175373
5/16/20,53553,34224,2871,36416.171934153215,34278.4138906907,29318.414175156067
5/17/20,55878,36795,3025,34771.80222084662,34580.91157510564,30660.286204047727
5/18/20,57939,39233,3156,33193.40307681842,34806.9649843415,32012.631938840066
05/19/20,,,,31680.37832760931,34960.058235001205,33372.56343738947
05/20/20,,,,30232.104152423668,35043.64099371371,34737.254853862614
05/21/20,,,,28847.837887058115,35061.1470321274,36104.01508081447
05/22/20,,,,27526.718023901503,35015.99422691011,37470.28774918836
05/23/20,,,,26267.764211934926,34911.58455974909,38833.65122831597
05/24/20,,,,25069.877256731714,34751.30411735101,40191.81862591726
05/25/20,,,,23931.839120457436,34538.52309144198,41542.63778810056
05/26/20,,,,22852.31292186991,34276.595778767536,42884.09129936254
05/27/20,,,,21829.842936319164,33968.86058109263,44214.29648258818
05/28/20,,,,20862.8545957475,33618.64000520167,45531.5053990508
05/29/20,,,,19949.654488689433,33229.24066289847,46834.10484841207
05/30/20,,,,19088.430360271737,32803.95327100626,48120.61636872196
05/31/20,,,,18277.251112213402,32346.052651367743,49389.69623641881
06/01/20,,,,17514.066802825677,31858.79773084501,50640.135466329266
06/02/20,,,,16796.70864701203,31345.431541319595,51870.85981166831
06/03/20,,,,16122.88901626819,30809.181219692462,53080.92976403929
06/04/20,,,,15490.2014386821,30253.258007883996,54269.540553433835
06/05/20,,,,14896.120598933961,29680.857252834016,55436.02214823195
06/06/20,,,,14338.002338296206,29095.158406501774,56579.839255201936
06/07/20,,,,13813.083654633505,28499.325025865935,57700.59131950047
06/08/20,,,,13318.482702402773,27896.50477292461,58798.012524672515
06/09/20,,,,12851.198792653151,27289.829414695327,59871.97179265141
06/10/20,,,,12408.112393026018,26682.414823215044,60922.4727837588
06/11/20,,,,11985.985127755022,26077.36097554015,61949.653896704694
06/12/20,,,,11581.493824920977,25477.724645302576,62953.78152977644
