,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
4/22/20,200,337,12,27.10573705614059,222.91544430870024,363.9788186351592
4/23/20,191,354,12,24.45730663626633,213.73199619467783,375.8106971690558
4/24/20,182,369,12,22.154683402370953,204.6927836042576,387.15253299337144
4/25/20,212,370,14,20.14368289664421,195.8441524474863,398.01216465586947
4/26/20,216,375,15,18.38300309225025,187.21833583290166,408.39866107484806
4/27/20,219,386,15,16.844224393327583,178.8334540675324,418.32232153914003
4/28/20,216,394,15,15.508890165852845,170.696271721412,427.79483811273514
4/29/20,203,412,15,14.336390553750864,162.83196263360966,436.83164681263946
4/30/20,209,417,17,13.300679692191725,155.24992459051816,445.4493957172901
5/1/20,196,435,17,12.384190466466926,147.95160381328503,453.66420572024805
5/2/20,195,440,17,11.57111269608626,140.93702904254425,461.4918582613695
5/3/20,196,442,17,10.847393134777818,134.20481153841624,468.94779532680593
5/4/20,193,447,17,10.200735470487992,127.75214508050783,476.04711944900413
5/5/20,185,468,17,9.62060032538147,121.57480596791228,482.8045937067062
5/6/20,170,486,17,9.098205255841238,115.66715301920928,489.23464172494937
5/7/20,175,492,17,8.626524752468589,110.02212757246497,495.35134767506634
5/8/20,170,506,18,8.200290240083095,104.6312534852319,501.1684562746849
5/9/20,171,513,18,7.814666894671378,99.4849256825744,506.7004074227542
5/10/20,171,517,19,7.460470746165487,94.57451075532252,511.965018498512
5/11/20,169,523,19,7.135333358988783,89.89109646916117,516.97357017185
5/12/20,166,532,19,6.837966645235328,85.42582941429546,521.7362039404692
5/13/20,155,545,19,6.567018754226172,81.17008335201197,526.2628978937619
5/14/20,158,547,19,6.321074072509347,77.11545921467862,530.563466712812
5/15/20,160,553,19,6.09865322385987,73.25378510574478,534.6475616703954
5/16/20,156,558,19,5.898213069279745,69.57711629974119,538.524670630979
5/17/20,150,564,20,5.718146706997955,66.07773524228006,542.204118050722
5/18/20,148,569,20,5.556783472470475,62.74815155005493,545.6950649774745
5/19/20,139,579,20,5.41238893838026,59.58110201084083,549.006509050779
5/20/20,138,588,20,5.283164914637249,56.56955058349417,552.1472845018686
5/21/20,135,594,20,5.16724944837837,53.70668839795274,555.1260621536688
5/22/20,130,603,20,5.0627168239675315,50.98593375523576,557.9513494207968
5/23/20,126,616,22,4.967577562995627,48.40093212744389,560.6314903095605
5/24/20,129,618,22,4.879778424280538,45.94555615775917,563.1746654179603
5/25/20,136,629,22,4.797202403867127,43.61390566044502,565.5888919356879
5/26/20,129,638,22,4.717668735027242,41.400307620846334,567.8820236441264
5/27/20,131,650,22,4.638932888259718,39.299316195389366,570.0617509163509
5/28/20,135,654,22,4.5588409969214245,37.3056109325334,572.1355480705452
5/29/20,114,680,22,4.481213341857532,35.41069968189999,574.1080869762425
05/30/20,,,,4.408451529461094,33.60877613037549,575.9827723401634
05/31/20,,,,4.340331103875477,31.896103770873484,577.763565125251
06/01/20,,,,4.276627596923304,30.26900763082066,579.454364772256
06/02/20,,,,4.2171165281064535,28.723874272156774,581.0590091997367
06/03/20,,,,4.16157340460606,27.25715179133466,582.5812748040593
06/04/20,,,,4.109773721282517,25.865349819320244,584.0248764593972
06/05/20,,,,4.061492960675472,24.545039521592514,585.393467517732
06/06/20,,,,4.01650659300383,23.292853598143566,586.6906398088526
06/07/20,,,,3.974590076165751,22.10548628347854,587.9199236403557
06/08/20,,,,3.935518855738655,20.97969334661568,589.0847877976456
06/09/20,,,,3.8990683649792146,19.912292091086318,590.1886395439344
06/10/20,,,,3.8650140248233615,18.90016135493483,591.2348246202417
06/11/20,,,,3.833131243886283,17.940241510718717,592.226627245395
06/12/20,,,,3.8031954184624226,17.029534465508515,593.167270116029
06/13/20,,,,3.77498193252548,16.165103660887887,594.0599144065866
06/14/20,,,,3.7482661577284127,15.344074072953536,594.907659769318
06/15/20,,,,3.7228234534034335,14.563632212315273,595.7135443342813
06/16/20,,,,3.6984291665620126,13.821026124095962,596.480544709342
06/17/20,,,,3.6750536164431313,13.114191794287713,597.2107545892692
06/18/20,,,,3.652946048052825,12.442373644493989,597.9046803074532
06/19/20,,,,3.6320599641178797,11.804184156269878,598.5637558796122
06/20/20,,,,3.6123405099558354,11.198232713969201,599.1894267760749
06/21/20,,,,3.593733477923829,10.62315079913665,599.7831157229396
06/22/20,,,,3.5761853074185925,10.077591990507777,600.3462227020736
06/23/20,,,,3.559643084876457,9.56023196400902,600.8801249511146
06/24/20,,,,3.5440545437733477,9.069768492757667,601.386176963469
06/25/20,,,,3.529368064624788,8.60492144706189,601.8657104883133
06/26/20,,,,3.5155326749858977,8.16443279442072,602.3200345305934
06/27/20,,,,3.5024980494513933,7.747066599524058,602.7504353510245
06/28/20,,,,3.4902145096555874,7.3516090242526815,603.1581764660917
